tenantId,typeId,id,Value,isActive
fe5d2b85-b5f4-4f2b-8f59-f8623ab92a4e,e25a8689-4d56-40bc-94ba-41f07edeb0b3,8cf3c89d-b30f-43d6-a2e9-7c37e817ff60,Male,TRUE
fe5d2b85-b5f4-4f2b-8f59-f8623ab92a4e,e25a8689-4d56-40bc-94ba-41f07edeb0b3,8cf3c89d-b30f-43d6-a2e9-7c37e817ff61,Female,TRUE
